OrderID,OrderDate,PropertyID,ProductID,Quantity,Sales,ProductName,ProductCategory,Price,PropertyCity,PropertyState
2887,27-02-2016,3,44,3,165,Floor Lamp,Furnishings,55,Portland,Oregon
2888,27-02-2016,8,13,3,60,Bed Sheet (Double),Housekeeping,20,Philadelphia,Pennsylvania
2889,27-02-2016,13,9,2,28,Tissues,Housekeeping,14,New Orleans,Louisiana
2890,27-02-2016,8,89,1,45,Photograph,Public Areas,45,Philadelphia,Pennsylvania
2891,27-02-2016,10,94,2,140,Monitor,Public Areas,70,Arlington,Virginia
2892,27-02-2016,7,10,2,38,Toilet Paper,Housekeeping,19,Boston,Massachusetts
2893,27-02-2016,18,20,1,30,Pens,Office Supplies,30,Phoenix,Arizona
2894,28-02-2016,11,83,1,60,Bar Stool,Public Areas,60,Atlanta,Georgia
2895,28-02-2016,16,7,3,105,Hand Soap,Housekeeping,35,Denver,Colorado
2896,28-02-2016,19,81,2,6,Flyer Holder,Public Areas,3,Los Angeles,California
2897,28-02-2016,1,72,1,12,Nails,Maintenance,12,New York,New York
2898,28-02-2016,9,13,3,60,Bed Sheet (Double),Housekeeping,20,Richmond,Virginia
2899,29-02-2016,12,80,1,27,Poster Stand,Public Areas,27,Dallas,Texas
2900,29-02-2016,8,52,2,36,Ironing Board,Furnishings,18,Philadelphia,Pennsylvania
2901,29-02-2016,16,12,3,87,Bed Sheet (King),Housekeeping,29,Denver,Colorado
2902,29-02-2016,8,76,1,80,Ficus,Public Areas,80,Philadelphia,Pennsylvania
2903,29-02-2016,4,57,2,140,Wireless Router,Furnishings,70,Seattle,Washington
2904,29-02-2016,7,21,2,100,Printer Paper,Office Supplies,50,Boston,Massachusetts
2905,29-02-2016,1,90,2,276,Luggage Cart,Public Areas,138,New York,New York
2906,29-02-2016,8,35,2,50,Tissue Box,Furnishings,25,Philadelphia,Pennsylvania
2907,29-02-2016,4,80,1,27,Poster Stand,Public Areas,27,Seattle,Washington
2908,29-02-2016,8,76,2,160,Ficus,Public Areas,80,Philadelphia,Pennsylvania
2909,01-03-2016,11,70,2,234,Door Lock,Maintenance,117,Atlanta,Georgia
2910,01-03-2016,10,79,2,206,Coffee Table,Public Areas,103,Arlington,Virginia
2911,01-03-2016,10,78,2,40,Small Area Rug,Public Areas,20,Arlington,Virginia
2912,01-03-2016,17,61,3,24,Tape Measure,Maintenance,8,Las Vegas,Nevada
2913,01-03-2016,11,18,2,48,Coffee Cup,Housekeeping,24,Atlanta,Georgia
2914,01-03-2016,1,54,3,450,Chest of Drawers,Furnishings,150,New York,New York
2915,01-03-2016,14,58,1,85,Mirror,Furnishings,85,Nashville,Tennessee
2916,01-03-2016,19,84,3,225,Tall Chair,Public Areas,75,Los Angeles,California
2917,01-03-2016,12,33,2,20,Towel Rack,Furnishings,10,Dallas,Texas
2918,01-03-2016,11,23,3,255,Printer Toner,Office Supplies,85,Atlanta,Georgia
2919,02-03-2016,15,25,2,56,Envelopes (Legal),Office Supplies,28,Chicago,Illinois
2920,02-03-2016,8,21,3,150,Printer Paper,Office Supplies,50,Philadelphia,Pennsylvania
2921,02-03-2016,2,43,2,76,Table Lamp,Furnishings,38,Cincinnati,Ohio
2922,02-03-2016,2,23,3,255,Printer Toner,Office Supplies,85,Cincinnati,Ohio
2923,02-03-2016,6,44,3,165,Floor Lamp,Furnishings,55,Orlando,Florida
2924,02-03-2016,8,22,3,9,Paper Clips,Office Supplies,3,Philadelphia,Pennsylvania
2925,02-03-2016,6,58,1,85,Mirror,Furnishings,85,Orlando,Florida
2926,02-03-2016,15,81,3,9,Flyer Holder,Public Areas,3,Chicago,Illinois
2927,02-03-2016,15,26,3,39,Envelopes (Catalog),Office Supplies,13,Chicago,Illinois
2928,02-03-2016,5,60,3,585,Portable Drill,Maintenance,195,Kansas City,Missouri
2929,03-03-2016,10,20,3,90,Pens,Office Supplies,30,Arlington,Virginia
2930,03-03-2016,1,90,2,276,Luggage Cart,Public Areas,138,New York,New York
2931,03-03-2016,5,83,2,120,Bar Stool,Public Areas,60,Kansas City,Missouri
2932,03-03-2016,16,46,3,345,Safe,Furnishings,115,Denver,Colorado
2933,03-03-2016,4,16,2,80,Mouthwash,Housekeeping,40,Seattle,Washington
2934,03-03-2016,17,67,3,30,Adjustable Wrench,Maintenance,10,Las Vegas,Nevada
2935,03-03-2016,17,7,2,70,Hand Soap,Housekeeping,35,Las Vegas,Nevada
2936,03-03-2016,8,12,3,87,Bed Sheet (King),Housekeeping,29,Philadelphia,Pennsylvania
2937,04-03-2016,7,1,2,18,Large Towel,Housekeeping,9,Boston,Massachusetts
2938,04-03-2016,11,89,3,135,Photograph,Public Areas,45,Atlanta,Georgia
2939,04-03-2016,6,87,1,30,End Table,Public Areas,30,Orlando,Florida
2940,04-03-2016,15,5,2,80,Moisturizer,Housekeeping,40,Chicago,Illinois
2941,04-03-2016,17,90,2,276,Luggage Cart,Public Areas,138,Las Vegas,Nevada
2942,04-03-2016,3,12,2,58,Bed Sheet (King),Housekeeping,29,Portland,Oregon
2943,04-03-2016,14,18,3,72,Coffee Cup,Housekeeping,24,Nashville,Tennessee
2944,05-03-2016,1,18,3,72,Coffee Cup,Housekeeping,24,New York,New York
2945,05-03-2016,9,67,3,30,Adjustable Wrench,Maintenance,10,Richmond,Virginia
2946,05-03-2016,9,38,1,250,Bed (Double),Furnishings,250,Richmond,Virginia
2947,05-03-2016,4,67,3,30,Adjustable Wrench,Maintenance,10,Seattle,Washington
2948,05-03-2016,20,13,3,60,Bed Sheet (Double),Housekeeping,20,San Francisco,California
2949,06-03-2016,19,40,3,357,Coffee Maker,Furnishings,119,Los Angeles,California
2950,06-03-2016,16,68,3,90,Window Screen,Maintenance,30,Denver,Colorado
2951,06-03-2016,17,84,2,150,Tall Chair,Public Areas,75,Las Vegas,Nevada
2952,06-03-2016,19,75,2,50,Small Plant,Public Areas,25,Los Angeles,California
2953,07-03-2016,2,93,3,255,Terminal,Public Areas,85,Cincinnati,Ohio
2954,07-03-2016,19,58,2,170,Mirror,Furnishings,85,Los Angeles,California
2955,07-03-2016,6,65,1,89,Ladder,Maintenance,89,Orlando,Florida
2956,07-03-2016,10,94,2,140,Monitor,Public Areas,70,Arlington,Virginia
2957,07-03-2016,8,46,1,115,Safe,Furnishings,115,Philadelphia,Pennsylvania
2958,07-03-2016,17,20,2,60,Pens,Office Supplies,30,Las Vegas,Nevada
2959,07-03-2016,9,74,2,70,Large Plant,Public Areas,35,Richmond,Virginia
2960,07-03-2016,4,91,3,42,Small Sign,Public Areas,14,Seattle,Washington
2961,07-03-2016,14,43,2,76,Table Lamp,Furnishings,38,Nashville,Tennessee
2962,08-03-2016,14,85,3,240,Low Chair,Public Areas,80,Nashville,Tennessee
2963,08-03-2016,2,56,1,38,Telephone,Furnishings,38,Cincinnati,Ohio
2964,08-03-2016,4,60,1,195,Portable Drill,Maintenance,195,Seattle,Washington
2965,08-03-2016,13,67,3,30,Adjustable Wrench,Maintenance,10,New Orleans,Louisiana
2966,08-03-2016,14,9,3,42,Tissues,Housekeeping,14,Nashville,Tennessee
2967,08-03-2016,15,31,3,60,Sticky Notes,Office Supplies,20,Chicago,Illinois
2968,08-03-2016,15,32,1,14,Note Pads,Office Supplies,14,Chicago,Illinois
2969,08-03-2016,7,87,1,30,End Table,Public Areas,30,Boston,Massachusetts
2970,08-03-2016,20,7,1,35,Hand Soap,Housekeeping,35,San Francisco,California
2971,08-03-2016,5,86,3,645,Sofa,Public Areas,215,Kansas City,Missouri
2972,08-03-2016,1,75,1,25,Small Plant,Public Areas,25,New York,New York
2973,09-03-2016,19,27,1,8,Invisible Tape,Office Supplies,8,Los Angeles,California
2974,09-03-2016,7,17,1,18,Clothes Hanger,Housekeeping,18,Boston,Massachusetts
2975,09-03-2016,9,36,1,115,Armoire,Furnishings,115,Richmond,Virginia
2976,09-03-2016,1,63,1,27,Duct Tape,Maintenance,27,New York,New York
2977,09-03-2016,3,53,2,40,Iron,Furnishings,20,Portland,Oregon
2978,09-03-2016,16,32,1,14,Note Pads,Office Supplies,14,Denver,Colorado
2979,09-03-2016,11,20,1,30,Pens,Office Supplies,30,Atlanta,Georgia
2980,09-03-2016,19,65,1,89,Ladder,Maintenance,89,Los Angeles,California
2981,09-03-2016,9,21,1,50,Printer Paper,Office Supplies,50,Richmond,Virginia
2982,10-03-2016,2,92,3,60,Large Sign,Public Areas,20,Cincinnati,Ohio
2983,10-03-2016,5,41,1,85,Office Chair,Furnishings,85,Kansas City,Missouri
2984,10-03-2016,7,93,1,85,Terminal,Public Areas,85,Boston,Massachusetts
2985,10-03-2016,6,48,3,120,Side Table,Furnishings,40,Orlando,Florida
2986,10-03-2016,3,78,3,60,Small Area Rug,Public Areas,20,Portland,Oregon
2987,10-03-2016,18,25,2,56,Envelopes (Legal),Office Supplies,28,Phoenix,Arizona
2988,10-03-2016,20,80,1,27,Poster Stand,Public Areas,27,San Francisco,California
2989,10-03-2016,10,47,2,150,Swivel Chair,Furnishings,75,Arlington,Virginia
2990,11-03-2016,9,81,3,9,Flyer Holder,Public Areas,3,Richmond,Virginia
2991,11-03-2016,10,49,2,54,Large Vase,Furnishings,27,Arlington,Virginia
2992,11-03-2016,14,2,2,10,Hand Towel,Housekeeping,5,Nashville,Tennessee
2993,11-03-2016,10,66,3,63,Wood Glue,Maintenance,21,Arlington,Virginia
2994,11-03-2016,7,83,2,120,Bar Stool,Public Areas,60,Boston,Massachusetts
2995,11-03-2016,10,15,1,24,Drinking Glass,Housekeeping,24,Arlington,Virginia
2996,12-03-2016,1,30,2,12,Permanent Markers,Office Supplies,6,New York,New York
2997,12-03-2016,13,28,3,24,Staples,Office Supplies,8,New Orleans,Louisiana
2998,12-03-2016,5,72,3,36,Nails,Maintenance,12,Kansas City,Missouri
2999,12-03-2016,13,35,3,75,Tissue Box,Furnishings,25,New Orleans,Louisiana
3000,12-03-2016,2,29,3,18,Erasable Markers,Office Supplies,6,Cincinnati,Ohio
3001,12-03-2016,20,68,1,30,Window Screen,Maintenance,30,San Francisco,California
3002,12-03-2016,5,1,1,9,Large Towel,Housekeeping,9,Kansas City,Missouri
3003,12-03-2016,18,1,1,9,Large Towel,Housekeeping,9,Phoenix,Arizona
3004,13-03-2016,8,68,3,90,Window Screen,Maintenance,30,Philadelphia,Pennsylvania
3005,13-03-2016,9,14,3,45,Pillowcase,Housekeeping,15,Richmond,Virginia
3006,13-03-2016,13,2,2,10,Hand Towel,Housekeeping,5,New Orleans,Louisiana
3007,13-03-2016,18,90,2,276,Luggage Cart,Public Areas,138,Phoenix,Arizona
3008,13-03-2016,9,24,3,72,Envelopes (Letter),Office Supplies,24,Richmond,Virginia
3009,13-03-2016,12,60,3,585,Portable Drill,Maintenance,195,Dallas,Texas
3010,13-03-2016,19,59,2,28,Screws,Maintenance,14,Los Angeles,California
3011,13-03-2016,17,4,3,120,Shampoo,Housekeeping,40,Las Vegas,Nevada
3012,13-03-2016,2,74,3,105,Large Plant,Public Areas,35,Cincinnati,Ohio
3013,13-03-2016,5,17,1,18,Clothes Hanger,Housekeeping,18,Kansas City,Missouri
3014,13-03-2016,2,54,1,150,Chest of Drawers,Furnishings,150,Cincinnati,Ohio
3015,13-03-2016,5,8,1,35,Bath Soap,Housekeeping,35,Kansas City,Missouri
3016,14-03-2016,16,72,2,24,Nails,Maintenance,12,Denver,Colorado
3017,14-03-2016,11,75,1,25,Small Plant,Public Areas,25,Atlanta,Georgia
3018,14-03-2016,7,78,2,40,Small Area Rug,Public Areas,20,Boston,Massachusetts
3019,14-03-2016,8,10,1,19,Toilet Paper,Housekeeping,19,Philadelphia,Pennsylvania
3020,14-03-2016,19,77,1,40,Large Area Rug,Public Areas,40,Los Angeles,California
3021,14-03-2016,9,58,1,85,Mirror,Furnishings,85,Richmond,Virginia
3022,14-03-2016,14,74,1,35,Large Plant,Public Areas,35,Nashville,Tennessee
3023,14-03-2016,8,88,2,12,Serving Tray,Public Areas,6,Philadelphia,Pennsylvania
3024,14-03-2016,6,71,3,51,Hammer,Maintenance,17,Orlando,Florida
3025,14-03-2016,19,12,2,58,Bed Sheet (King),Housekeeping,29,Los Angeles,California
3026,14-03-2016,17,45,3,306,Computer Desk,Furnishings,102,Las Vegas,Nevada
3027,15-03-2016,15,1,1,9,Large Towel,Housekeeping,9,Chicago,Illinois
3028,15-03-2016,16,52,2,36,Ironing Board,Furnishings,18,Denver,Colorado
3029,15-03-2016,14,36,2,230,Armoire,Furnishings,115,Nashville,Tennessee
3030,15-03-2016,10,91,3,42,Small Sign,Public Areas,14,Arlington,Virginia
3031,15-03-2016,18,71,1,17,Hammer,Maintenance,17,Phoenix,Arizona
3032,15-03-2016,19,86,3,645,Sofa,Public Areas,215,Los Angeles,California
3033,15-03-2016,6,35,1,25,Tissue Box,Furnishings,25,Orlando,Florida
3034,15-03-2016,12,78,3,60,Small Area Rug,Public Areas,20,Dallas,Texas
3035,15-03-2016,7,63,2,54,Duct Tape,Maintenance,27,Boston,Massachusetts
3036,16-03-2016,9,51,3,255,Painting,Furnishings,85,Richmond,Virginia
3037,16-03-2016,15,35,3,75,Tissue Box,Furnishings,25,Chicago,Illinois
3038,17-03-2016,18,17,2,36,Clothes Hanger,Housekeeping,18,Phoenix,Arizona
3039,17-03-2016,19,4,3,120,Shampoo,Housekeeping,40,Los Angeles,California
3040,17-03-2016,16,30,2,12,Permanent Markers,Office Supplies,6,Denver,Colorado
3041,17-03-2016,5,15,3,72,Drinking Glass,Housekeeping,24,Kansas City,Missouri
3042,17-03-2016,11,36,3,345,Armoire,Furnishings,115,Atlanta,Georgia
3043,17-03-2016,5,85,1,80,Low Chair,Public Areas,80,Kansas City,Missouri
3044,17-03-2016,17,16,2,80,Mouthwash,Housekeeping,40,Las Vegas,Nevada
3045,17-03-2016,6,11,3,30,Shower Cap,Housekeeping,10,Orlando,Florida
3046,17-03-2016,9,42,2,140,Reading Chair,Furnishings,70,Richmond,Virginia
3047,17-03-2016,16,73,3,45,Mop,Maintenance,15,Denver,Colorado
3048,18-03-2016,18,75,1,25,Small Plant,Public Areas,25,Phoenix,Arizona
3049,18-03-2016,14,65,2,178,Ladder,Maintenance,89,Nashville,Tennessee
3050,18-03-2016,16,45,2,204,Computer Desk,Furnishings,102,Denver,Colorado
3051,18-03-2016,8,18,3,72,Coffee Cup,Housekeeping,24,Philadelphia,Pennsylvania
3052,18-03-2016,12,33,2,20,Towel Rack,Furnishings,10,Dallas,Texas
3053,18-03-2016,14,9,3,42,Tissues,Housekeeping,14,Nashville,Tennessee
3054,19-03-2016,18,93,2,170,Terminal,Public Areas,85,Phoenix,Arizona
3055,19-03-2016,1,15,2,48,Drinking Glass,Housekeeping,24,New York,New York
3056,19-03-2016,17,84,3,225,Tall Chair,Public Areas,75,Las Vegas,Nevada
3057,19-03-2016,2,11,2,20,Shower Cap,Housekeeping,10,Cincinnati,Ohio
3058,19-03-2016,8,30,3,18,Permanent Markers,Office Supplies,6,Philadelphia,Pennsylvania
3059,19-03-2016,7,35,1,25,Tissue Box,Furnishings,25,Boston,Massachusetts
3060,19-03-2016,4,62,3,606,Leaf Blower,Maintenance,202,Seattle,Washington
3061,19-03-2016,19,32,3,42,Note Pads,Office Supplies,14,Los Angeles,California
3062,19-03-2016,7,1,2,18,Large Towel,Housekeeping,9,Boston,Massachusetts
3063,20-03-2016,12,78,2,40,Small Area Rug,Public Areas,20,Dallas,Texas
3064,20-03-2016,14,84,2,150,Tall Chair,Public Areas,75,Nashville,Tennessee
3065,20-03-2016,10,15,1,24,Drinking Glass,Housekeeping,24,Arlington,Virginia
3066,20-03-2016,13,89,3,135,Photograph,Public Areas,45,New Orleans,Louisiana
3067,20-03-2016,18,60,1,195,Portable Drill,Maintenance,195,Phoenix,Arizona
3068,20-03-2016,2,29,2,12,Erasable Markers,Office Supplies,6,Cincinnati,Ohio
3069,20-03-2016,9,90,1,138,Luggage Cart,Public Areas,138,Richmond,Virginia
3070,20-03-2016,16,49,2,54,Large Vase,Furnishings,27,Denver,Colorado
3071,21-03-2016,4,4,2,80,Shampoo,Housekeeping,40,Seattle,Washington
3072,21-03-2016,19,28,3,24,Staples,Office Supplies,8,Los Angeles,California
3073,21-03-2016,13,56,2,76,Telephone,Furnishings,38,New Orleans,Louisiana
3074,21-03-2016,7,41,3,255,Office Chair,Furnishings,85,Boston,Massachusetts
3075,21-03-2016,7,90,2,276,Luggage Cart,Public Areas,138,Boston,Massachusetts
3076,22-03-2016,19,18,1,24,Coffee Cup,Housekeeping,24,Los Angeles,California
3077,22-03-2016,8,14,2,30,Pillowcase,Housekeeping,15,Philadelphia,Pennsylvania
3078,22-03-2016,13,90,1,138,Luggage Cart,Public Areas,138,New Orleans,Louisiana
3079,22-03-2016,6,56,2,76,Telephone,Furnishings,38,Orlando,Florida
3080,22-03-2016,5,62,3,606,Leaf Blower,Maintenance,202,Kansas City,Missouri
3081,22-03-2016,7,54,2,300,Chest of Drawers,Furnishings,150,Boston,Massachusetts
3082,23-03-2016,15,39,3,135,Alarm Clock,Furnishings,45,Chicago,Illinois
3083,23-03-2016,12,93,1,85,Terminal,Public Areas,85,Dallas,Texas
3084,23-03-2016,4,87,1,30,End Table,Public Areas,30,Seattle,Washington
3085,23-03-2016,12,58,3,255,Mirror,Furnishings,85,Dallas,Texas
3086,23-03-2016,10,31,3,60,Sticky Notes,Office Supplies,20,Arlington,Virginia
3087,24-03-2016,10,48,3,120,Side Table,Furnishings,40,Arlington,Virginia
3088,24-03-2016,15,76,1,80,Ficus,Public Areas,80,Chicago,Illinois
3089,24-03-2016,4,27,3,24,Invisible Tape,Office Supplies,8,Seattle,Washington
3090,24-03-2016,15,38,2,500,Bed (Double),Furnishings,250,Chicago,Illinois
3091,25-03-2016,11,75,1,25,Small Plant,Public Areas,25,Atlanta,Georgia
3092,25-03-2016,14,76,3,240,Ficus,Public Areas,80,Nashville,Tennessee
3093,25-03-2016,6,81,2,6,Flyer Holder,Public Areas,3,Orlando,Florida
3094,25-03-2016,1,59,2,28,Screws,Maintenance,14,New York,New York
3095,25-03-2016,5,90,1,138,Luggage Cart,Public Areas,138,Kansas City,Missouri
3096,25-03-2016,14,11,2,20,Shower Cap,Housekeeping,10,Nashville,Tennessee
3097,25-03-2016,6,82,2,120,Business Cards,Public Areas,60,Orlando,Florida
3098,25-03-2016,18,42,3,210,Reading Chair,Furnishings,70,Phoenix,Arizona
3099,25-03-2016,6,35,3,75,Tissue Box,Furnishings,25,Orlando,Florida
3100,25-03-2016,14,66,3,63,Wood Glue,Maintenance,21,Nashville,Tennessee
3101,26-03-2016,3,83,3,180,Bar Stool,Public Areas,60,Portland,Oregon
3102,26-03-2016,17,17,3,54,Clothes Hanger,Housekeeping,18,Las Vegas,Nevada
3103,26-03-2016,4,94,3,210,Monitor,Public Areas,70,Seattle,Washington
3104,26-03-2016,3,56,3,114,Telephone,Furnishings,38,Portland,Oregon
3105,26-03-2016,5,69,1,41,Door Knob,Maintenance,41,Kansas City,Missouri
3106,26-03-2016,3,65,1,89,Ladder,Maintenance,89,Portland,Oregon
3107,26-03-2016,5,31,1,20,Sticky Notes,Office Supplies,20,Kansas City,Missouri
3108,26-03-2016,18,82,2,120,Business Cards,Public Areas,60,Phoenix,Arizona
3109,27-03-2016,11,14,1,15,Pillowcase,Housekeeping,15,Atlanta,Georgia
3110,27-03-2016,6,39,1,45,Alarm Clock,Furnishings,45,Orlando,Florida
3111,27-03-2016,4,32,1,14,Note Pads,Office Supplies,14,Seattle,Washington
3112,27-03-2016,15,33,2,20,Towel Rack,Furnishings,10,Chicago,Illinois
3113,28-03-2016,15,6,3,120,Conditioner,Housekeeping,40,Chicago,Illinois
3114,28-03-2016,6,17,2,36,Clothes Hanger,Housekeeping,18,Orlando,Florida
3115,28-03-2016,7,87,1,30,End Table,Public Areas,30,Boston,Massachusetts
3116,28-03-2016,15,60,2,390,Portable Drill,Maintenance,195,Chicago,Illinois
3117,28-03-2016,20,73,1,15,Mop,Maintenance,15,San Francisco,California
3118,28-03-2016,4,91,2,28,Small Sign,Public Areas,14,Seattle,Washington
3119,29-03-2016,1,16,2,80,Mouthwash,Housekeeping,40,New York,New York
3120,29-03-2016,13,77,2,80,Large Area Rug,Public Areas,40,New Orleans,Louisiana
3121,29-03-2016,18,16,1,40,Mouthwash,Housekeeping,40,Phoenix,Arizona
3122,29-03-2016,9,20,2,60,Pens,Office Supplies,30,Richmond,Virginia
3123,29-03-2016,8,5,3,120,Moisturizer,Housekeeping,40,Philadelphia,Pennsylvania
3124,29-03-2016,16,87,1,30,End Table,Public Areas,30,Denver,Colorado
3125,29-03-2016,5,76,3,240,Ficus,Public Areas,80,Kansas City,Missouri
3126,29-03-2016,8,69,1,41,Door Knob,Maintenance,41,Philadelphia,Pennsylvania
3127,29-03-2016,7,69,2,82,Door Knob,Maintenance,41,Boston,Massachusetts
3128,30-03-2016,20,67,1,10,Adjustable Wrench,Maintenance,10,San Francisco,California
3129,30-03-2016,8,58,1,85,Mirror,Furnishings,85,Philadelphia,Pennsylvania
3130,30-03-2016,6,65,1,89,Ladder,Maintenance,89,Orlando,Florida
3131,30-03-2016,2,69,2,82,Door Knob,Maintenance,41,Cincinnati,Ohio
3132,31-03-2016,5,59,1,14,Screws,Maintenance,14,Kansas City,Missouri
3133,31-03-2016,12,93,1,85,Terminal,Public Areas,85,Dallas,Texas
3134,31-03-2016,20,19,1,17,Light Bulb,Housekeeping,17,San Francisco,California
3135,31-03-2016,3,79,1,103,Coffee Table,Public Areas,103,Portland,Oregon
3136,31-03-2016,1,78,3,60,Small Area Rug,Public Areas,20,New York,New York
3137,01-04-2016,9,2,3,15,Hand Towel,Housekeeping,5,Richmond,Virginia
3138,01-04-2016,17,43,2,76,Table Lamp,Furnishings,38,Las Vegas,Nevada
3139,01-04-2016,5,27,3,24,Invisible Tape,Office Supplies,8,Kansas City,Missouri
3140,01-04-2016,12,67,3,30,Adjustable Wrench,Maintenance,10,Dallas,Texas
3141,01-04-2016,16,63,2,54,Duct Tape,Maintenance,27,Denver,Colorado
3142,02-04-2016,8,43,1,38,Table Lamp,Furnishings,38,Philadelphia,Pennsylvania
3143,02-04-2016,10,25,3,84,Envelopes (Legal),Office Supplies,28,Arlington,Virginia
3144,02-04-2016,2,22,3,9,Paper Clips,Office Supplies,3,Cincinnati,Ohio
3145,02-04-2016,1,9,2,28,Tissues,Housekeeping,14,New York,New York
3146,02-04-2016,5,89,1,45,Photograph,Public Areas,45,Kansas City,Missouri
3147,02-04-2016,10,2,1,5,Hand Towel,Housekeeping,5,Arlington,Virginia
3148,03-04-2016,7,93,3,255,Terminal,Public Areas,85,Boston,Massachusetts
3149,03-04-2016,1,49,1,27,Large Vase,Furnishings,27,New York,New York
3150,03-04-2016,11,74,1,35,Large Plant,Public Areas,35,Atlanta,Georgia
3151,03-04-2016,3,41,2,170,Office Chair,Furnishings,85,Portland,Oregon
3152,03-04-2016,7,82,1,60,Business Cards,Public Areas,60,Boston,Massachusetts
3153,03-04-2016,1,62,3,606,Leaf Blower,Maintenance,202,New York,New York
3154,03-04-2016,4,52,1,18,Ironing Board,Furnishings,18,Seattle,Washington
3155,03-04-2016,20,77,3,120,Large Area Rug,Public Areas,40,San Francisco,California
3156,03-04-2016,11,4,3,120,Shampoo,Housekeeping,40,Atlanta,Georgia
3157,03-04-2016,19,62,1,202,Leaf Blower,Maintenance,202,Los Angeles,California
3158,03-04-2016,12,87,2,60,End Table,Public Areas,30,Dallas,Texas
3159,04-04-2016,13,28,1,8,Staples,Office Supplies,8,New Orleans,Louisiana
3160,04-04-2016,19,34,2,10,Shower Curtain,Furnishings,5,Los Angeles,California
3161,04-04-2016,19,78,2,40,Small Area Rug,Public Areas,20,Los Angeles,California
3162,04-04-2016,7,69,2,82,Door Knob,Maintenance,41,Boston,Massachusetts
3163,04-04-2016,11,57,1,70,Wireless Router,Furnishings,70,Atlanta,Georgia
3164,04-04-2016,20,15,2,48,Drinking Glass,Housekeeping,24,San Francisco,California
3165,04-04-2016,1,6,1,40,Conditioner,Housekeeping,40,New York,New York
3166,04-04-2016,5,13,3,60,Bed Sheet (Double),Housekeeping,20,Kansas City,Missouri
3167,05-04-2016,9,39,2,90,Alarm Clock,Furnishings,45,Richmond,Virginia
3168,05-04-2016,13,78,1,20,Small Area Rug,Public Areas,20,New Orleans,Louisiana
3169,05-04-2016,8,72,1,12,Nails,Maintenance,12,Philadelphia,Pennsylvania
3170,05-04-2016,12,3,3,9,Washcloth,Housekeeping,3,Dallas,Texas
3171,05-04-2016,13,21,2,100,Printer Paper,Office Supplies,50,New Orleans,Louisiana
3172,05-04-2016,1,18,3,72,Coffee Cup,Housekeeping,24,New York,New York
3173,05-04-2016,15,59,2,28,Screws,Maintenance,14,Chicago,Illinois
3174,05-04-2016,20,83,3,180,Bar Stool,Public Areas,60,San Francisco,California
3175,05-04-2016,13,13,3,60,Bed Sheet (Double),Housekeeping,20,New Orleans,Louisiana
3176,06-04-2016,1,7,2,70,Hand Soap,Housekeeping,35,New York,New York
3177,06-04-2016,1,3,3,9,Washcloth,Housekeeping,3,New York,New York
3178,06-04-2016,4,27,1,8,Invisible Tape,Office Supplies,8,Seattle,Washington
3179,06-04-2016,13,74,3,105,Large Plant,Public Areas,35,New Orleans,Louisiana
3180,06-04-2016,5,9,2,28,Tissues,Housekeeping,14,Kansas City,Missouri
3181,06-04-2016,2,25,2,56,Envelopes (Legal),Office Supplies,28,Cincinnati,Ohio
3182,06-04-2016,4,1,3,27,Large Towel,Housekeeping,9,Seattle,Washington
3183,06-04-2016,15,5,2,80,Moisturizer,Housekeeping,40,Chicago,Illinois
3184,07-04-2016,5,18,3,72,Coffee Cup,Housekeeping,24,Kansas City,Missouri
3185,07-04-2016,8,15,3,72,Drinking Glass,Housekeeping,24,Philadelphia,Pennsylvania
3186,07-04-2016,10,2,3,15,Hand Towel,Housekeeping,5,Arlington,Virginia
3187,07-04-2016,11,92,1,20,Large Sign,Public Areas,20,Atlanta,Georgia
3188,07-04-2016,15,64,3,81,Gaffer's Tape,Maintenance,27,Chicago,Illinois
3189,07-04-2016,11,2,1,5,Hand Towel,Housekeeping,5,Atlanta,Georgia
3190,07-04-2016,4,65,1,89,Ladder,Maintenance,89,Seattle,Washington
3191,07-04-2016,3,26,1,13,Envelopes (Catalog),Office Supplies,13,Portland,Oregon
3192,07-04-2016,6,35,2,50,Tissue Box,Furnishings,25,Orlando,Florida
3193,07-04-2016,17,67,1,10,Adjustable Wrench,Maintenance,10,Las Vegas,Nevada
3194,08-04-2016,17,11,1,10,Shower Cap,Housekeeping,10,Las Vegas,Nevada
3195,08-04-2016,18,7,2,70,Hand Soap,Housekeeping,35,Phoenix,Arizona
3196,08-04-2016,12,25,3,84,Envelopes (Legal),Office Supplies,28,Dallas,Texas
3197,08-04-2016,12,55,1,200,Television,Furnishings,200,Dallas,Texas
3198,08-04-2016,7,8,3,105,Bath Soap,Housekeeping,35,Boston,Massachusetts
3199,08-04-2016,12,61,3,24,Tape Measure,Maintenance,8,Dallas,Texas
3200,08-04-2016,16,89,1,45,Photograph,Public Areas,45,Denver,Colorado
3201,08-04-2016,6,40,1,119,Coffee Maker,Furnishings,119,Orlando,Florida
3202,09-04-2016,13,60,2,390,Portable Drill,Maintenance,195,New Orleans,Louisiana
3203,09-04-2016,15,86,3,645,Sofa,Public Areas,215,Chicago,Illinois
3204,10-04-2016,16,90,1,138,Luggage Cart,Public Areas,138,Denver,Colorado
3205,10-04-2016,12,20,3,90,Pens,Office Supplies,30,Dallas,Texas
3206,10-04-2016,9,89,2,90,Photograph,Public Areas,45,Richmond,Virginia
3207,10-04-2016,19,75,3,75,Small Plant,Public Areas,25,Los Angeles,California
